rosbagTimestamp,x,y,z,roll,pitch,yaw,front,back,up,left,right,zrange,deltaX,deltaY,outlierCount,accX,accY,accZ,gyroX,gyroY,gyroZ,ref_x,ref_y,ref_z,ref_roll,ref_pitch,ref_yaw
[nsec],[meter],[meter],[meter],[rad],[rad],[rad],[mm],[mm],[mm],[mm],[mm],[mm],[pixel],[pixel],[unitless],[m/s^2],[m/s^2],[m/s^2],[rad/s],[rad/s],[rad/s],[meter],[meter],[meter],[radian],[radian],[radian],
,world coord,world coord,world coord,world coord,world coord,world coord,world coord,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,WC,WC,WC,LC,LC,
1551185461.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103964626789,2.62455320358,0.235261231661,-3.13712967059,-3.12861607823,-0.0353142092805
1551185461.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103960327804,2.6245610714,0.235266834497,-3.13664902738,-3.12907264811,-0.0350604370663
1551185461.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103974670172,2.62457799911,0.235264003277,-3.13704234077,-3.1287848146,-0.0352758033632
1551185461.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103971704841,2.62456583977,0.235262393951,-3.13708436296,-3.12877251399,-0.0352819075583
1551185461.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103971518576,2.62455749512,0.235270828009,-3.13654978726,-3.12915175634,-0.0354427154457
1551185461.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10398209095,2.62455654144,0.235303893685,-3.13679034381,-3.12885037538,-0.0356704253508
1551185461.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10397849977,2.62456011772,0.235289722681,-3.13637321967,-3.12893268767,-0.0355247463582
1551185461.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10397849977,2.62456011772,0.235289722681,-3.13637321967,-3.12893268767,-0.0355247463582
1551185461.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103950716555,2.62457442284,0.235268816352,-3.13654512515,-3.1290609923,-0.0352375075337
1551185461.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103950716555,2.62457442284,0.235268816352,-3.13654512515,-3.1290609923,-0.0352375075337
1551185461.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103984728456,2.62456560135,0.235273823142,-3.13640928619,-3.12844622684,-0.0358189553393
1551185461.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103953942657,2.62456393242,0.235265702009,-3.13650637323,-3.12875543267,-0.0352995265613
1551185461.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103953942657,2.62456393242,0.235265702009,-3.13650637323,-3.12875543267,-0.0352995265613
1551185461.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103970311582,2.62456154823,0.235260888934,-3.13666819301,-3.12883744589,-0.0355222702686
1551185461.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103962406516,2.62455773354,0.235254958272,-3.13731787124,-3.12880297476,-0.0348901479121
1551185461.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103972285986,2.624553442,0.235282316804,-3.13677842455,-3.12871105322,-0.0354135928062
1551185461.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103964425623,2.62454748154,0.235260680318,-3.13668937188,-3.1290496094,-0.035317061912
1551185461.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103947803378,2.62455415726,0.235260561109,-3.1368448435,-3.12902367091,-0.0351109999763
1551185461.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103947803378,2.62455415726,0.235260561109,-3.1368448435,-3.12902367091,-0.0351109999763
1551185461.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10395758599,2.62456154823,0.235257565975,-3.13672636984,-3.12886635823,-0.0353146276109
1551185461.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10395758599,2.62456154823,0.235257565975,-3.13672636984,-3.12886635823,-0.0353146276109
1551185461.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103948377073,2.62455368042,0.23525865376,-3.13691345002,-3.12849523906,-0.0354103903496
1551185461.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103965416551,2.62455439568,0.235268399119,-3.1368388466,-3.12852176021,-0.0355767893339
1551185461.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103965416551,2.62455439568,0.235268399119,-3.1368388466,-3.12852176021,-0.0355767893339
1551185461.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103933311999,2.62454843521,0.23526121676,-3.137090852,-3.12902443156,-0.0351267043268
1551185461.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103933311999,2.62454843521,0.23526121676,-3.137090852,-3.12902443156,-0.0351267043268
1551185461.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103951565921,2.62455439568,0.235268875957,-3.13666852199,-3.12867973329,-0.0354296637214
1551185461.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103946715593,2.62454915047,0.235266312957,-3.13704162681,-3.1286216072,-0.0353116238864
1551185461.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103953890502,2.62454986572,0.235276028514,-3.13646936905,-3.12885272499,-0.0355453314123
1551185461.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103953890502,2.62454986572,0.235276028514,-3.13646936905,-3.12885272499,-0.0355453314123
1551185461.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10396964103,2.62455701828,0.235274061561,-3.13652859885,-3.12862167709,-0.035748557747
1551185461.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103956483305,2.62456226349,0.235286235809,-3.13654664538,-3.1288838508,-0.0353998191524
1551185461.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103966653347,2.62455320358,0.235287934542,-3.13681864294,-3.12891323524,-0.0357562387378
1551185461.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103949852288,2.62454724312,0.235261321068,-3.13694866597,-3.1288879073,-0.035274436011
1551185461.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103949852288,2.62454724312,0.235261321068,-3.13694866597,-3.1288879073,-0.035274436011
1551185461.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103962138295,2.6245496273,0.235278889537,-3.13694012449,-3.128437102,-0.035586872691
1551185461.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103942431509,2.62456440926,0.235260546207,-3.13718933678,-3.12874916446,-0.0350850756838
1551185461.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103947721422,2.62457180023,0.235258847475,-3.13689628207,-3.12900559128,-0.0353413017227
1551185461.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103943914175,2.62455272675,0.235244899988,-3.13733368522,-3.12853514826,-0.0351470961512
1551185461.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103943914175,2.62455272675,0.235244899988,-3.13733368522,-3.12853514826,-0.0351470961512
1551185461.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103967219591,2.62455677986,0.235272690654,-3.13647274966,-3.1290671875,-0.0356614304815
1551185461.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103967219591,2.62455677986,0.235272690654,-3.13647274966,-3.1290671875,-0.0356614304815
1551185461.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103970564902,2.62455534935,0.235275670886,-3.13711796802,-3.1284306492,-0.0352173081454
1551185461.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103975705802,2.62456321716,0.235282182693,-3.13678858278,-3.12862120795,-0.0354827393013
1551185461.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103975705802,2.62456321716,0.235282182693,-3.13678858278,-3.12862120795,-0.0354827393013
1551185461.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103922888637,2.62455224991,0.235239431262,-3.13718394904,-3.1289604194,-0.0349058888982
1551185461.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103922888637,2.62455224991,0.235239431262,-3.13718394904,-3.1289604194,-0.0349058888982
1551185461.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103976003826,2.62456345558,0.235272392631,-3.13686290082,-3.12846546746,-0.0352469211852
1551185461.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103976003826,2.62456345558,0.235272392631,-3.13686290082,-3.12846546746,-0.0352469211852
1551185461.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103964142501,2.62453961372,0.235270231962,-3.13704794532,-3.12871888181,-0.0354191360346
1551185461.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103964142501,2.62453961372,0.235270231962,-3.13704794532,-3.12871888181,-0.0354191360346
1551185461.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103972844779,2.6245598793,0.235272914171,-3.13691714446,-3.12852127121,-0.0353671553533
1551185461.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103972844779,2.6245598793,0.235272914171,-3.13691714446,-3.12852127121,-0.0353671553533
1551185461.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103978574276,2.62455654144,0.235284000635,-3.13670228147,-3.1287760824,-0.0349374866543
1551185461.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103978574276,2.62455654144,0.235284000635,-3.13670228147,-3.1287760824,-0.0349374866543
1551185461.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103960290551,2.62455701828,0.235270485282,-3.13739887992,-3.12872049153,-0.0351452536241
1551185461.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103960290551,2.62455701828,0.235270485282,-3.13739887992,-3.12872049153,-0.0351452536241
1551185462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103960551322,2.62455511093,0.235262781382,-3.13720940748,-3.12861891498,-0.0351038915218
1551185462.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103960551322,2.62455511093,0.235262781382,-3.13720940748,-3.12861891498,-0.0351038915218
1551185462.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103977568448,2.62454771996,0.235278919339,-3.13695787575,-3.12903469904,-0.034977418263
1551185462.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103977568448,2.62454771996,0.235278919339,-3.13695787575,-3.12903469904,-0.034977418263
1551185462.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103981308639,2.62455201149,0.235297381878,-3.13608589134,-3.12873026745,-0.0357087456027
1551185462.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10397361964,2.62455606461,0.23526930809,-3.13714410716,-3.12845431955,-0.0351621718693
1551185462.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103986978531,2.62455844879,0.235288858414,-3.13664030829,-3.12907694237,-0.0352859897376
1551185462.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103986978531,2.62455844879,0.235288858414,-3.13664030829,-3.12907694237,-0.0352859897376
1551185462.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103988446295,2.62456798553,0.235276177526,-3.13656629525,-3.12891158762,-0.0353887084574
1551185462.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103988446295,2.62456798553,0.235276177526,-3.13656629525,-3.12891158762,-0.0353887084574
1551185462.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103983983397,2.6245663166,0.235285669565,-3.13667010851,-3.12872356852,-0.0354947315167
1551185462.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103985711932,2.62455964088,0.235272884369,-3.13683447437,-3.12881226478,-0.0351431055936
1551185462.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103968255222,2.62454223633,0.235273301601,-3.13723653403,-3.12874592578,-0.0350009408959
1551185462.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103968255222,2.62454223633,0.235273301601,-3.13723653403,-3.12874592578,-0.0350009408959
1551185462.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103985063732,2.62456154823,0.235274270177,-3.1365294725,-3.1287348221,-0.0355204772454
1551185462.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103972539306,2.6245572567,0.235280394554,-3.13662258186,-3.12913372089,-0.0351341333746
1551185462.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103972539306,2.6245572567,0.235280394554,-3.13662258186,-3.12913372089,-0.0351341333746
1551185462.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103994600475,2.62456512451,0.235290244222,-3.13669195036,-3.12872114518,-0.0351088021038
1551185462.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103991493583,2.62455749512,0.235280498862,-3.13685102745,-3.12854871915,-0.0352296029869
1551185462.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103991493583,2.62455749512,0.235280498862,-3.13685102745,-3.12854871915,-0.0352296029869
1551185462.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103999391198,2.62456512451,0.235286995769,-3.13688232169,-3.1287425736,-0.0351427356788
1551185462.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103997245431,2.62455224991,0.235295146704,-3.13630724188,-3.12873585181,-0.0354561901871
1551185462.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103997245431,2.62455224991,0.235295146704,-3.13630724188,-3.12873585181,-0.0354561901871
1551185462.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103979505599,2.62456917763,0.235272437334,-3.13643779147,-3.12900091352,-0.0354708920075
1551185462.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103979505599,2.62456917763,0.235272437334,-3.13643779147,-3.12900091352,-0.0354708920075
1551185462.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103983588517,2.62455892563,0.235289350152,-3.13647709196,-3.12862883321,-0.0356034896313
1551185462.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103984385729,2.62455821037,0.235287189484,-3.13654257167,-3.12910448434,-0.0353247216061
