rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,values
1555499088301905346,,33,,1555499088,301660796,"""cf3/base_link""","[3.0, -2.0, 0.0]"
1555499088320925957,,34,,1555499088,320730695,"""cf3/base_link""","[-3.0, 0.0, 0.0]"
1555499088340583342,,35,,1555499088,340287079,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499088368417110,,36,,1555499088,368212027,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499088382656680,,37,,1555499088,382389643,"""cf3/base_link""","[-7.0, 0.0, 0.0]"
1555499088400253345,,38,,1555499088,400023071,"""cf3/base_link""","[5.0, 0.0, 0.0]"
1555499088419774938,,39,,1555499088,419520981,"""cf3/base_link""","[3.0, 0.0, 0.0]"
1555499088441236879,,40,,1555499088,440999497,"""cf3/base_link""","[3.0, 0.0, 0.0]"
1555499088460869659,,41,,1555499088,460487515,"""cf3/base_link""","[3.0, 1.0, 0.0]"
1555499088480105165,,42,,1555499088,479842963,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499088504535081,,43,,1555499088,504212484,"""cf3/base_link""","[3.0, 0.0, 0.0]"
1555499088520218193,,44,,1555499088,520007380,"""cf3/base_link""","[0.0, -1.0, 0.0]"
1555499088540013749,,45,,1555499088,539722778,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499088559458898,,46,,1555499088,559178406,"""cf3/base_link""","[3.0, 0.0, 0.0]"
1555499088579126967,,47,,1555499088,578884024,"""cf3/base_link""","[0.0, 1.0, 0.0]"
1555499088600675105,,48,,1555499088,600410175,"""cf3/base_link""","[3.0, 1.0, 0.0]"
1555499088623004448,,49,,1555499088,622746070,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499088640827693,,50,,1555499088,640575481,"""cf3/base_link""","[0.0, 1.0, 0.0]"
1555499088660523678,,51,,1555499088,660197773,"""cf3/base_link""","[0.0, -1.0, 0.0]"
1555499088680255559,,52,,1555499088,679859298,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499088699943056,,53,,1555499088,699662732,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499088719350801,,54,,1555499088,719125062,"""cf3/base_link""","[0.0, 1.0, 0.0]"
1555499088749020477,,55,,1555499088,748694971,"""cf3/base_link""","[0.0, 1.0, 0.0]"
1555499088762927257,,56,,1555499088,762537142,"""cf3/base_link""","[3.0, 1.0, 0.0]"
1555499088780118894,,57,,1555499088,779821109,"""cf3/base_link""","[-5.0, -1.0, 0.0]"
1555499088799729963,,58,,1555499088,799544230,"""cf3/base_link""","[-3.0, -1.0, 0.0]"
1555499088818634931,,59,,1555499088,818513375,"""cf3/base_link""","[0.0, 1.0, 0.0]"
1555499088839633921,,60,,1555499088,839450285,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499088858499540,,61,,1555499088,858384868,"""cf3/base_link""","[3.0, 0.0, 0.0]"
1555499088882098573,,62,,1555499088,881903730,"""cf3/base_link""","[-4.0, -1.0, 0.0]"
1555499088899248221,,63,,1555499088,899111552,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499088918264830,,64,,1555499088,918117322,"""cf3/base_link""","[3.0, 0.0, 0.0]"
1555499088939346963,,65,,1555499088,939149555,"""cf3/base_link""","[-1.0, 1.0, 0.0]"
1555499088958357640,,66,,1555499088,958182061,"""cf3/base_link""","[-1.0, 0.0, 0.0]"
1555499088979294855,,67,,1555499088,979028528,"""cf3/base_link""","[0.0, 1.0, 0.0]"
1555499089005007747,,68,,1555499089,4671114,"""cf3/base_link""","[-3.0, -1.0, 0.0]"
1555499089018560761,,69,,1555499089,18368029,"""cf3/base_link""","[5.0, 0.0, 0.0]"
1555499089037669977,,70,,1555499089,37440529,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089058566624,,71,,1555499089,58323399,"""cf3/base_link""","[0.0, -1.0, 0.0]"
1555499089079292066,,72,,1555499089,79072256,"""cf3/base_link""","[3.0, 0.0, 0.0]"
1555499089098499096,,73,,1555499089,98329775,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089125617800,,74,,1555499089,125473135,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089139498018,,75,,1555499089,139247493,"""cf3/base_link""","[3.0, 0.0, 0.0]"
1555499089158407904,,76,,1555499089,158254785,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089179244773,,77,,1555499089,179041684,"""cf3/base_link""","[0.0, -2.0, 0.0]"
1555499089200635381,,78,,1555499089,200374978,"""cf3/base_link""","[3.0, 1.0, 0.0]"
1555499089217534656,,79,,1555499089,217407808,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089238761510,,80,,1555499089,238513094,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089261439247,,81,,1555499089,261184636,"""cf3/base_link""","[-2.0, 0.0, 0.0]"
1555499089277414180,,82,,1555499089,277079042,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089297045214,,83,,1555499089,296760602,"""cf3/base_link""","[3.0, 0.0, 0.0]"
1555499089318498573,,84,,1555499089,318276186,"""cf3/base_link""","[-2.0, 0.0, 0.0]"
1555499089337565548,,85,,1555499089,337361899,"""cf3/base_link""","[8.0, 0.0, 0.0]"
1555499089357292119,,86,,1555499089,357011911,"""cf3/base_link""","[-3.0, 0.0, 0.0]"
1555499089378209483,,87,,1555499089,377857262,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089402163014,,88,,1555499089,401910538,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089419588400,,89,,1555499089,419386110,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089436899326,,90,,1555499089,436672606,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089457960049,,91,,1555499089,457722957,"""cf3/base_link""","[-3.0, 0.0, 0.0]"
1555499089477141656,,92,,1555499089,476833998,"""cf3/base_link""","[0.0, -2.0, 0.0]"
1555499089497949285,,93,,1555499089,497692568,"""cf3/base_link""","[4.0, 0.0, 0.0]"
1555499089521653985,,94,,1555499089,521412685,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089537317777,,95,,1555499089,537075377,"""cf3/base_link""","[0.0, 1.0, 0.0]"
1555499089556611851,,96,,1555499089,556373408,"""cf3/base_link""","[-1.0, -2.0, 0.0]"
1555499089577738204,,97,,1555499089,577395362,"""cf3/base_link""","[-2.0, -1.0, 0.0]"
1555499089596527545,,98,,1555499089,596338295,"""cf3/base_link""","[3.0, 2.0, 0.0]"
1555499089615784643,,99,,1555499089,615617342,"""cf3/base_link""","[5.0, 2.0, 0.0]"
1555499089644762854,,100,,1555499089,644546435,"""cf3/base_link""","[7.0, 0.0, 0.0]"
1555499089658523840,,101,,1555499089,658270074,"""cf3/base_link""","[4.0, 0.0, 0.0]"
1555499089675934638,,102,,1555499089,675740962,"""cf3/base_link""","[-4.0, 0.0, 0.0]"
1555499089697122098,,103,,1555499089,696873432,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089718114838,,104,,1555499089,717920792,"""cf3/base_link""","[-5.0, 0.0, 0.0]"
1555499089737650602,,105,,1555499089,737419478,"""cf3/base_link""","[-4.0, -2.0, 0.0]"
1555499089756541032,,106,,1555499089,756322933,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089780086012,,107,,1555499089,779829061,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089795395861,,108,,1555499089,795114836,"""cf3/base_link""","[2.0, 0.0, 0.0]"
1555499089816397501,,109,,1555499089,816246267,"""cf3/base_link""","[-5.0, 0.0, 0.0]"
1555499089835632863,,110,,1555499089,835284960,"""cf3/base_link""","[-4.0, 0.0, 0.0]"
1555499089858408700,,111,,1555499089,858136818,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089875672172,,112,,1555499089,875450286,"""cf3/base_link""","[5.0, 1.0, 0.0]"
1555499089894938174,,113,,1555499089,894663210,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499089916887397,,114,,1555499089,916677964,"""cf3/base_link""","[3.0, 1.0, 0.0]"
1555499089935964882,,115,,1555499089,935763848,"""cf3/base_link""","[0.0, -1.0, 0.0]"
1555499089955078959,,116,,1555499089,954835776,"""cf3/base_link""","[0.0, 1.0, 0.0]"
1555499089976015914,,117,,1555499089,975818954,"""cf3/base_link""","[0.0, -1.0, 0.0]"
1555499089995613606,,118,,1555499089,995417468,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499090014903020,,119,,1555499090,14675263,"""cf3/base_link""","[1.0, 0.0, 0.0]"
1555499090041818531,,120,,1555499090,41668425,"""cf3/base_link""","[3.0, 2.0, 0.0]"
1555499090055449925,,121,,1555499090,55263524,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499090074581126,,122,,1555499090,74370485,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499090095612178,,123,,1555499090,95391412,"""cf3/base_link""","[-7.0, -1.0, 0.0]"
1555499090113940626,,124,,1555499090,113747123,"""cf3/base_link""","[6.0, 2.0, 0.0]"
1555499090134923440,,125,,1555499090,134676704,"""cf3/base_link""","[0.0, -1.0, 0.0]"
1555499090154174098,,126,,1555499090,153990200,"""cf3/base_link""","[4.0, 1.0, 0.0]"
1555499090175958818,,127,,1555499090,175685799,"""cf3/base_link""","[2.0, 0.0, 0.0]"
1555499090195070195,,128,,1555499090,194869106,"""cf3/base_link""","[-4.0, 0.0, 0.0]"
1555499090214300947,,129,,1555499090,214065215,"""cf3/base_link""","[-2.0, -2.0, 0.0]"
1555499090234514489,,130,,1555499090,233867144,"""cf3/base_link""","[-2.0, 0.0, 0.0]"
1555499090254663752,,131,,1555499090,254555468,"""cf3/base_link""","[5.0, 0.0, 0.0]"
1555499090273586894,,132,,1555499090,273503426,"""cf3/base_link""","[-3.0, 0.0, 0.0]"
1555499090298740616,,133,,1555499090,298599601,"""cf3/base_link""","[0.0, 0.0, 0.0]"
1555499090313942301,,134,,1555499090,313809711,"""cf3/base_link""","[-3.0, -2.0, 0.0]"
1555499090334507999,,135,,1555499090,334321732,"""cf3/base_link""","[1.0, -4.0, 0.0]"
