rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,values
1555425765263574831,,42,,1555425765,263348271,"""cf6/base_link""","[-4.0, 0.0, 0.0]"
1555425765290815000,,43,,1555425765,290633321,"""cf6/base_link""","[2.0, -2.0, 0.0]"
1555425765304754677,,44,,1555425765,304455248,"""cf6/base_link""","[0.0, 0.0, 0.0]"
1555425765323888288,,45,,1555425765,323670657,"""cf6/base_link""","[0.0, 0.0, 0.0]"
1555425765347715539,,46,,1555425765,346880031,"""cf6/base_link""","[2.0, -1.0, 0.0]"
1555425765366538021,,47,,1555425765,366355855,"""cf6/base_link""","[-2.0, 1.0, 0.0]"
1555425765383927916,,48,,1555425765,383656451,"""cf6/base_link""","[1.0, -2.0, 0.0]"
1555425765404927802,,49,,1555425765,404628945,"""cf6/base_link""","[-2.0, -2.0, 0.0]"
1555425765432993884,,50,,1555425765,432610559,"""cf6/base_link""","[0.0, 0.0, 0.0]"
1555425765446944621,,51,,1555425765,446637423,"""cf6/base_link""","[-1.0, 0.0, 0.0]"
1555425765466597003,,52,,1555425765,466420160,"""cf6/base_link""","[0.0, -2.0, 0.0]"
1555425765484287951,,53,,1555425765,484014939,"""cf6/base_link""","[3.0, 1.0, 0.0]"
1555425765505295144,,54,,1555425765,505100857,"""cf6/base_link""","[1.0, -2.0, 0.0]"
1555425765524613239,,55,,1555425765,524328562,"""cf6/base_link""","[-2.0, 1.0, 0.0]"
1555425765554457892,,56,,1555425765,554132792,"""cf6/base_link""","[0.0, 0.0, 0.0]"
1555425765570086031,,57,,1555425765,569843300,"""cf6/base_link""","[-1.0, 0.0, 0.0]"
1555425765583904332,,58,,1555425765,583643935,"""cf6/base_link""","[-1.0, 2.0, 0.0]"
1555425765604705602,,59,,1555425765,604452598,"""cf6/base_link""","[3.0, -2.0, 0.0]"
1555425765623357811,,60,,1555425765,623088941,"""cf6/base_link""","[1.0, 0.0, 0.0]"
1555425765644301316,,61,,1555425765,644088767,"""cf6/base_link""","[-1.0, 0.0, 0.0]"
1555425765667686805,,62,,1555425765,667414965,"""cf6/base_link""","[-1.0, 0.0, 0.0]"
1555425765691908441,,63,,1555425765,691611471,"""cf6/base_link""","[-1.0, 0.0, 0.0]"
1555425765705949160,,64,,1555425765,705606223,"""cf6/base_link""","[0.0, 1.0, 0.0]"
1555425765723579247,,65,,1555425765,723242013,"""cf6/base_link""","[2.0, -2.0, 0.0]"
1555425765743533240,,66,,1555425765,743256150,"""cf6/base_link""","[1.0, -2.0, 0.0]"
1555425765764912952,,67,,1555425765,764605818,"""cf6/base_link""","[-2.0, 1.0, 0.0]"
1555425765784759624,,68,,1555425765,784449429,"""cf6/base_link""","[0.0, 2.0, 0.0]"
1555425765814622918,,69,,1555425765,814343374,"""cf6/base_link""","[-2.0, 0.0, 0.0]"
1555425765828895102,,70,,1555425765,828556507,"""cf6/base_link""","[0.0, 1.0, 0.0]"
1555425765844646339,,71,,1555425765,844334278,"""cf6/base_link""","[3.0, -2.0, 0.0]"
1555425765864482886,,72,,1555425765,864139660,"""cf6/base_link""","[-1.0, 0.0, 0.0]"
1555425765886435300,,73,,1555425765,886051711,"""cf6/base_link""","[0.0, 0.0, 0.0]"
1555425765904298784,,74,,1555425765,903964181,"""cf6/base_link""","[0.0, -1.0, 0.0]"
1555425765923820336,,75,,1555425765,923533353,"""cf6/base_link""","[1.0, 0.0, 0.0]"
1555425765951452848,,76,,1555425765,951107644,"""cf6/base_link""","[0.0, 0.0, 0.0]"
1555425765965406405,,77,,1555425765,965096215,"""cf6/base_link""","[-2.0, -3.0, 0.0]"
1555425765985565392,,78,,1555425765,984545809,"""cf6/base_link""","[1.0, 2.0, 0.0]"
1555425766004429475,,79,,1555425766,4070612,"""cf6/base_link""","[1.0, 0.0, 0.0]"
1555425766024524597,,80,,1555425766,24179747,"""cf6/base_link""","[0.0, -2.0, 0.0]"
1555425766044406885,,81,,1555425766,44071043,"""cf6/base_link""","[-2.0, 1.0, 0.0]"
1555425766074115979,,82,,1555425766,73762831,"""cf6/base_link""","[0.0, -2.0, 0.0]"
1555425766088107201,,83,,1555425766,87779786,"""cf6/base_link""","[0.0, -3.0, 0.0]"
